trade_date,equity,cash,cash_ratio,n_positions,daily_return,drawdown,turnover,positions
2023-08-04,0.9968744646,0,0,3,-0.01322161187,-0.08495530066,0.6881888615,512200.SH;512880.SH;516020.SH
2023-08-07,0.9847548345,0,0,3,-0.01215762914,-0.09608007476,0,512200.SH;512880.SH;516020.SH
2023-08-08,0.9771234353,0,0,3,-0.007749542252,-0.1030850404,0,512200.SH;512880.SH;516020.SH
2023-08-09,0.9752366143,0,0,3,-0.001930995579,-0.1048169792,0,512200.SH;512880.SH;516020.SH
2023-08-10,0.9842912384,0,0,3,0.009284540795,-0.09650561596,0,512200.SH;512880.SH;516020.SH
2023-08-11,0.9630202956,0,0,3,-0.02161041571,-0.1160305052,0,512200.SH;512880.SH;516020.SH
2023-08-14,0.9515291655,0,0,3,-0.01193238616,-0.1265783706,0,512200.SH;512880.SH;516020.SH
2023-08-15,0.9545286141,0,0,3,0.003152240248,-0.1238251357,0,512200.SH;512880.SH;516020.SH
2023-08-16,0.9592089169,0,0,3,0.004903260939,-0.1195290218,0,512200.SH;512880.SH;516020.SH
2023-08-17,0.9587320788,0,0,3,-0.0004971160099,-0.119966718,0,512200.SH;512880.SH;516020.SH
2023-08-18,0.9417387686,0,0,3,-0.01772477487,-0.1355651098,0,512200.SH;512880.SH;516020.SH
2023-08-21,0.920537362,0,0,3,-0.02251304426,-0.1550261707,0,512200.SH;512880.SH;516020.SH
2023-08-22,0.9276952336,0,0,3,0.007775753474,-0.1484558625,0,512200.SH;512880.SH;516020.SH
2023-08-23,0.9057167941,0,0,3,-0.02369144379,-0.1686301726,0.3155979025,512200.SH;512880.SH;516970.SH
2023-08-24,0.8949958776,0,0,3,-0.01183694124,-0.1784710484,0,512200.SH;512880.SH;516970.SH
2023-08-25,0.8970335701,0,0,3,0.002276761798,-0.1766006227,0.302787797,159941.SZ;512200.SH;512880.SH
2023-08-28,0.9233223128,0,0,3,0.02930630874,-0.1524698263,0,159941.SZ;512200.SH;512880.SH
2023-08-29,0.9349586837,0,0,3,0.01260271813,-0.1417886424,0,159941.SZ;512200.SH;512880.SH
2023-08-30,0.9269103895,0,0,3,-0.008608181581,-0.1491762816,0,159941.SZ;512200.SH;512880.SH
2023-08-31,0.9041361698,0,0,3,-0.02457003392,-0.1700810492,0,159941.SZ;512200.SH;512880.SH
